Pickup_date,East_Village,Gramercy,GVillage_N,GVillage_S,Little_Italy,LES,SoHo,Union_Sq
2015-03-30 18:00:00,65,70,90,52,97,44,77,167
2015-03-30 19:00:00,74,64,70,49,101,48,88,165
2015-03-30 20:00:00,73,70,77,67,95,45,92,139
2015-03-30 21:00:00,82,48,55,67,100,48,79,138
2015-03-30 22:00:00,77,52,36,59,67,66,52,129
2015-03-30 23:00:00,74,36,56,37,36,62,32,70
2015-03-31 00:00:00,53,35,27,34,17,34,13,49
2015-03-31 01:00:00,27,13,7,15,12,17,6,25
2015-03-31 02:00:00,24,5,7,14,8,11,5,11
2015-03-31 03:00:00,11,5,3,7,4,8,7,4
2015-03-31 04:00:00,15,6,5,11,7,11,5,5
2015-03-31 05:00:00,20,3,14,4,10,14,18,12
2015-03-31 06:00:00,40,31,21,15,18,18,35,26
2015-03-31 07:00:00,85,67,35,21,27,34,45,47
2015-03-31 08:00:00,90,85,62,45,40,40,65,54
2015-03-31 09:00:00,111,91,67,30,45,56,47,71
2015-03-31 10:00:00,73,58,45,25,44,39,35,58
2015-03-31 11:00:00,46,44,33,24,44,29,30,54
2015-03-31 12:00:00,47,37,45,23,45,39,51,57
2015-03-31 13:00:00,50,37,48,32,57,47,55,87
2015-03-31 14:00:00,54,53,54,41,81,40,69,137
2015-03-31 15:00:00,70,57,87,60,83,44,83,185
2015-03-31 16:00:00,66,64,93,51,83,51,96,175
2015-03-31 17:00:00,52,76,101,35,86,44,93,217
2015-03-31 18:00:00,81,78,141,69,127,62,109,284
2015-03-31 19:00:00,112,99,138,99,133,78,149,337
2015-03-31 20:00:00,141,109,169,124,170,95,124,366
2015-03-31 21:00:00,167,116,113,114,114,110,108,279
2015-03-31 22:00:00,143,88,113,118,85,90,90,216
2015-03-31 23:00:00,136,60,62,99,86,89,69,108
2015-04-01 00:00:00,87,35,26,38,34,38,28,47
2015-04-01 01:00:00,43,18,16,19,13,21,14,38
2015-04-01 02:00:00,22,7,7,16,10,16,4,18
2015-04-01 03:00:00,14,5,4,7,7,14,3,8
2015-04-01 04:00:00,22,6,5,4,10,5,4,8
2015-04-01 05:00:00,32,15,16,7,5,19,16,19
2015-04-01 06:00:00,39,48,29,8,23,18,19,25
2015-04-01 07:00:00,73,64,32,13,25,36,46,43
2015-04-01 08:00:00,84,93,46,27,36,33,50,45
2015-04-01 09:00:00,105,87,59,34,49,60,45,71
2015-04-01 10:00:00,69,44,48,26,47,41,44,61
2015-04-01 11:00:00,55,36,39,17,45,34,44,60
2015-04-01 12:00:00,47,35,46,32,47,33,38,84
2015-04-01 13:00:00,47,38,47,34,35,26,52,95
2015-04-01 14:00:00,41,36,54,40,50,34,42,91
2015-04-01 15:00:00,36,47,48,31,53,31,45,120
2015-04-01 16:00:00,51,38,68,34,61,36,60,144
2015-04-01 17:00:00,53,39,63,29,83,44,77,187
2015-04-01 18:00:00,61,86,95,61,118,36,102,193
2015-04-01 19:00:00,83,77,115,68,120,63,132,226
2015-04-01 20:00:00,119,85,107,62,107,89,116,196
2015-04-01 21:00:00,139,97,105,95,110,94,88,180
2015-04-01 22:00:00,147,61,105,68,89,104,86,163
2015-04-01 23:00:00,124,70,76,75,77,108,68,128
2015-04-02 00:00:00,106,50,34,46,39,74,41,75
2015-04-02 01:00:00,69,28,22,34,14,40,17,30
2015-04-02 02:00:00,24,13,3,14,10,13,8,20
2015-04-02 03:00:00,14,5,4,4,5,18,6,6
2015-04-02 04:00:00,26,6,3,6,6,7,14,9
2015-04-02 05:00:00,26,17,20,7,10,13,15,15
2015-04-02 06:00:00,36,30,23,16,20,23,21,26
2015-04-02 07:00:00,71,58,44,19,29,42,40,47
2015-04-02 08:00:00,95,87,66,20,43,34,48,56
2015-04-02 09:00:00,96,92,65,31,43,63,41,86
2015-04-02 10:00:00,80,57,56,18,50,34,33,59
2015-04-02 11:00:00,50,39,45,25,43,37,37,66
2015-04-02 12:00:00,38,32,40,33,45,37,37,72
2015-04-02 13:00:00,43,36,53,29,43,29,50,75
2015-04-02 14:00:00,38,36,39,35,64,23,54,96
2015-04-02 15:00:00,53,43,55,40,50,23,53,123
2015-04-02 16:00:00,64,45,89,29,66,35,53,139
2015-04-02 17:00:00,85,67,82,45,64,37,86,196
2015-04-02 18:00:00,68,85,124,75,94,48,78,225
2015-04-02 19:00:00,118,107,95,58,133,84,119,214
2015-04-02 20:00:00,117,105,85,78,127,85,122,254
2015-04-02 21:00:00,148,104,116,88,119,139,77,241
2015-04-02 22:00:00,181,99,103,98,130,102,92,232
2015-04-02 23:00:00,199,88,137,142,118,143,85,187
2015-04-03 00:00:00,229,94,109,100,69,117,65,148
2015-04-03 01:00:00,108,47,34,56,31,108,26,73
2015-04-03 02:00:00,93,25,13,22,26,66,10,24
2015-04-03 03:00:00,60,16,19,14,17,21,10,14
2015-04-03 04:00:00,61,13,16,21,11,23,7,20
2015-04-03 05:00:00,43,23,18,15,11,23,17,21
2015-04-03 06:00:00,56,28,23,14,20,26,15,20
2015-04-03 07:00:00,55,48,33,14,25,22,32,21
2015-04-03 08:00:00,98,71,47,19,29,45,31,42
2015-04-03 09:00:00,122,93,40,36,41,54,39,57
2015-04-03 10:00:00,85,73,66,26,50,52,42,77
2015-04-03 11:00:00,55,67,60,33,44,42,41,88
2015-04-03 12:00:00,61,46,74,38,39,48,63,97
2015-04-03 13:00:00,69,59,60,42,74,37,54,123
2015-04-03 14:00:00,78,57,55,46,72,42,54,135
2015-04-03 15:00:00,80,90,80,40,68,56,70,158
2015-04-03 16:00:00,99,81,83,55,70,52,65,205
2015-04-03 17:00:00,110,95,110,53,92,62,93,170
2015-04-03 18:00:00,108,93,75,70,109,70,93,144
2015-04-03 19:00:00,116,91,92,74,109,81,100,142
2015-04-03 20:00:00,120,88,87,68,96,91,86,110
2015-04-03 21:00:00,152,86,77,63,99,92,61,94
2015-04-03 22:00:00,173,70,83,97,86,111,73,96
2015-04-03 23:00:00,189,73,111,114,96,110,89,104
2015-04-04 00:00:00,158,74,93,84,82,162,63,108
2015-04-04 01:00:00,129,43,37,63,60,166,24,54
2015-04-04 02:00:00,106,29,20,44,50,118,15,35
2015-04-04 03:00:00,84,23,6,38,48,105,14,20
2015-04-04 04:00:00,66,20,10,20,35,55,11,15
2015-04-04 05:00:00,27,16,7,11,9,16,7,10
2015-04-04 06:00:00,25,11,7,6,11,12,12,14
2015-04-04 07:00:00,15,22,9,5,5,11,10,12
2015-04-04 08:00:00,35,21,21,8,7,17,11,13
2015-04-04 09:00:00,47,33,22,16,17,26,19,25
2015-04-04 10:00:00,56,30,35,19,31,30,24,27
2015-04-04 11:00:00,72,48,39,30,36,35,30,44
2015-04-04 12:00:00,59,34,39,27,45,50,37,53
2015-04-04 13:00:00,60,51,55,36,41,56,59,60
2015-04-04 14:00:00,78,50,40,29,53,65,39,71
2015-04-04 15:00:00,77,40,72,50,62,53,68,55
2015-04-04 16:00:00,91,50,73,57,84,66,73,101
2015-04-04 17:00:00,105,78,87,76,105,86,107,136
2015-04-04 18:00:00,116,62,86,54,107,68,95,84
2015-04-04 19:00:00,135,93,82,81,87,106,103,106
2015-04-04 20:00:00,146,90,67,55,103,96,92,121
2015-04-04 21:00:00,157,78,79,75,89,91,80,102
2015-04-04 22:00:00,174,73,77,86,97,114,62,105
2015-04-04 23:00:00,215,102,94,137,84,136,80,129
2015-04-05 00:00:00,217,76,76,118,87,173,58,111
2015-04-05 01:00:00,168,64,39,57,51,143,38,53
2015-04-05 02:00:00,117,30,32,44,41,130,16,37
2015-04-05 03:00:00,86,26,28,28,24,92,15,33
2015-04-05 04:00:00,43,16,16,17,18,63,12,23
2015-04-05 05:00:00,16,13,4,8,5,14,8,6
2015-04-05 06:00:00,15,12,15,4,11,11,5,6
2015-04-05 07:00:00,22,8,7,3,6,11,9,5
2015-04-05 08:00:00,30,19,10,5,12,17,11,11
2015-04-05 09:00:00,44,29,25,11,23,20,14,16
2015-04-05 10:00:00,53,31,33,16,24,29,30,31
2015-04-05 11:00:00,62,51,33,26,46,36,23,49
2015-04-05 12:00:00,74,48,56,28,37,42,34,60
2015-04-05 13:00:00,75,60,47,27,43,43,48,57
2015-04-05 14:00:00,72,57,50,35,77,65,46,60
2015-04-05 15:00:00,77,38,48,33,47,47,57,55
2015-04-05 16:00:00,78,49,49,40,62,62,43,70
2015-04-05 17:00:00,69,42,49,35,79,44,57,61
2015-04-05 18:00:00,86,39,50,47,46,51,60,45
2015-04-05 19:00:00,75,42,33,40,55,52,46,65
2015-04-05 20:00:00,76,38,39,37,45,43,31,53
2015-04-05 21:00:00,87,37,46,30,44,58,35,49
2015-04-05 22:00:00,77,30,39,40,35,44,24,45
2015-04-05 23:00:00,63,22,19,31,29,52,15,41
2015-04-06 00:00:00,32,12,18,13,16,33,15,23
2015-04-06 01:00:00,16,4,8,11,9,12,8,14
2015-04-06 02:00:00,11,3,6,8,8,9,2,2
2015-04-06 03:00:00,10,2,8,2,3,8,2,5
2015-04-06 04:00:00,13,8,5,4,5,13,5,3
2015-04-06 05:00:00,31,16,17,10,7,18,10,12
2015-04-06 06:00:00,44,27,24,19,19,27,19,30
2015-04-06 07:00:00,60,51,39,23,22,27,31,32
2015-04-06 08:00:00,92,82,49,32,37,35,41,55
2015-04-06 09:00:00,98,58,50,20,24,51,43,51
2015-04-06 10:00:00,77,44,32,22,23,39,32,51
2015-04-06 11:00:00,41,36,32,22,25,19,32,55
2015-04-06 12:00:00,40,35,39,24,32,23,37,60
2015-04-06 13:00:00,46,31,47,17,36,30,32,47
2015-04-06 14:00:00,32,25,34,19,43,30,39,74
2015-04-06 15:00:00,44,32,47,27,33,24,57,76
2015-04-06 16:00:00,54,38,45,31,54,38,45,94
2015-04-06 17:00:00,53,51,47,28,73,36,53,127
2015-04-06 18:00:00,79,40,82,36,77,39,65,137
2015-04-06 19:00:00,66,49,59,41,65,40,76,120
2015-04-06 20:00:00,62,47,69,47,76,48,72,146
2015-04-06 21:00:00,90,49,76,64,83,38,48,130
2015-04-06 22:00:00,75,51,47,58,55,46,46,97
2015-04-06 23:00:00,76,51,38,43,42,59,35,94
2015-04-07 00:00:00,71,24,24,28,27,33,18,51
2015-04-07 01:00:00,35,13,12,14,7,13,12,22
2015-04-07 02:00:00,19,8,8,4,4,13,5,16
2015-04-07 03:00:00,15,3,0,3,6,4,1,6
2015-04-07 04:00:00,17,6,9,6,6,7,1,4
2015-04-07 05:00:00,16,15,9,7,8,12,17,9
2015-04-07 06:00:00,51,33,21,12,24,17,21,23
2015-04-07 07:00:00,60,59,44,29,29,35,43,41
2015-04-07 08:00:00,102,100,44,29,37,31,47,60
2015-04-07 09:00:00,102,83,66,35,46,47,49,60
2015-04-07 10:00:00,69,49,34,24,35,35,44,52
2015-04-07 11:00:00,47,30,35,23,34,25,43,62
2015-04-07 12:00:00,39,41,47,26,35,26,36,63
2015-04-07 13:00:00,44,29,33,18,47,25,42,82
2015-04-07 14:00:00,45,38,51,28,78,27,45,80
2015-04-07 15:00:00,56,39,65,53,76,35,49,91
2015-04-07 16:00:00,46,49,64,53,62,38,75,111
2015-04-07 17:00:00,58,56,83,41,78,38,80,172
2015-04-07 18:00:00,78,83,123,58,107,48,119,290
2015-04-07 19:00:00,143,95,167,100,152,71,156,377
2015-04-07 20:00:00,131,104,139,103,122,100,133,266
2015-04-07 21:00:00,128,96,108,124,111,75,80,213
2015-04-07 22:00:00,117,66,134,123,96,75,105,201
2015-04-07 23:00:00,98,36,65,98,51,76,50,125
2015-04-08 00:00:00,84,28,41,38,26,56,27,57
2015-04-08 01:00:00,29,14,21,12,12,23,13,18
2015-04-08 02:00:00,14,9,11,12,8,10,8,12
2015-04-08 03:00:00,8,1,4,3,8,9,4,9
2015-04-08 04:00:00,20,2,5,5,8,11,8,10
2015-04-08 05:00:00,28,13,13,7,11,12,10,14
2015-04-08 06:00:00,62,27,36,9,26,20,26,27
2015-04-08 07:00:00,66,62,34,26,25,36,42,51
2015-04-08 08:00:00,94,101,54,22,42,36,53,58
2015-04-08 09:00:00,124,95,48,31,38,54,42,65
2015-04-08 10:00:00,76,57,46,27,45,37,40,62
2015-04-08 11:00:00,55,37,44,20,37,34,46,69
2015-04-08 12:00:00,44,31,32,30,41,33,37,67
2015-04-08 13:00:00,38,35,48,29,60,28,44,84
2015-04-08 14:00:00,39,56,57,34,47,32,44,101
2015-04-08 15:00:00,58,42,61,35,44,32,61,129
2015-04-08 16:00:00,65,55,81,32,66,27,76,141
2015-04-08 17:00:00,73,53,69,39,92,35,101,204
2015-04-08 18:00:00,77,77,105,73,122,44,133,232
2015-04-08 19:00:00,98,92,114,70,133,76,142,246
2015-04-08 20:00:00,110,87,113,92,142,85,140,216
2015-04-08 21:00:00,139,98,131,128,105,83,96,239
2015-04-08 22:00:00,129,66,135,104,100,100,83,258
2015-04-08 23:00:00,134,70,83,75,64,99,55,144
2015-04-09 00:00:00,82,36,47,51,32,63,23,64
2015-04-09 01:00:00,59,18,18,37,22,23,13,19
2015-04-09 02:00:00,25,13,7,10,11,22,7,12
2015-04-09 03:00:00,17,9,4,11,8,12,7,9
2015-04-09 04:00:00,19,15,11,12,14,15,18,14
2015-04-09 05:00:00,28,12,12,16,18,18,15,19
2015-04-09 06:00:00,47,32,28,16,21,22,19,23
2015-04-09 07:00:00,83,69,37,18,27,33,40,46
2015-04-09 08:00:00,114,109,67,31,45,46,51,43
2015-04-09 09:00:00,132,128,56,23,51,58,43,66
2015-04-09 10:00:00,102,58,41,24,41,40,50,52
2015-04-09 11:00:00,56,50,53,27,46,27,52,73
2015-04-09 12:00:00,54,32,53,27,35,46,52,101
2015-04-09 13:00:00,51,43,50,27,49,32,50,94
2015-04-09 14:00:00,47,48,55,38,66,44,55,129
2015-04-09 15:00:00,47,48,63,44,68,37,89,146
2015-04-09 16:00:00,54,56,84,58,74,31,66,146
2015-04-09 17:00:00,63,73,95,38,94,62,90,198
2015-04-09 18:00:00,83,78,112,52,116,55,135,259
2015-04-09 19:00:00,110,93,110,79,134,67,133,256
2015-04-09 20:00:00,98,102,103,92,138,81,116,244
2015-04-09 21:00:00,146,100,102,121,146,98,105,211
2015-04-09 22:00:00,191,103,130,126,123,126,98,229
2015-04-09 23:00:00,167,65,107,127,104,130,65,163
2015-04-10 00:00:00,125,56,56,84,54,96,49,108
2015-04-10 01:00:00,66,32,18,44,39,59,13,45
2015-04-10 02:00:00,48,19,15,20,22,32,13,22
2015-04-10 03:00:00,36,9,8,8,10,29,11,14
2015-04-10 04:00:00,35,17,14,13,12,17,9,19
2015-04-10 05:00:00,45,22,12,15,16,19,12,14
2015-04-10 06:00:00,51,44,32,14,31,30,28,32
2015-04-10 07:00:00,70,57,47,27,24,40,31,38
2015-04-10 08:00:00,108,106,50,21,33,45,50,65
2015-04-10 09:00:00,128,129,53,31,57,63,47,58
2015-04-10 10:00:00,99,58,51,34,46,46,39,73
2015-04-10 11:00:00,54,62,44,32,47,36,44,59
2015-04-10 12:00:00,47,43,47,26,55,39,61,86
2015-04-10 13:00:00,62,51,49,33,63,36,51,82
2015-04-10 14:00:00,61,44,56,50,65,38,57,111
2015-04-10 15:00:00,59,62,76,40,66,44,63,136
2015-04-10 16:00:00,65,69,83,45,68,47,74,146
2015-04-10 17:00:00,85,54,74,39,108,45,84,183
2015-04-10 18:00:00,97,72,82,66,118,54,120,217
2015-04-10 19:00:00,134,113,109,83,126,71,124,185
2015-04-10 20:00:00,161,134,98,75,127,90,103,200
2015-04-10 21:00:00,165,99,95,74,113,105,84,146
2015-04-10 22:00:00,216,96,113,99,110,112,79,155
2015-04-10 23:00:00,262,143,118,119,104,159,102,182
2015-04-11 00:00:00,266,114,120,150,100,173,65,140
2015-04-11 01:00:00,227,53,56,108,78,219,37,74
2015-04-11 02:00:00,165,51,37,66,47,181,24,48
2015-04-11 03:00:00,115,29,20,38,22,94,18,32
2015-04-11 04:00:00,68,16,11,20,20,66,16,23
2015-04-11 05:00:00,24,12,12,10,12,18,10,13
2015-04-11 06:00:00,23,15,13,10,13,14,5,11
2015-04-11 07:00:00,24,7,15,5,15,11,4,14
2015-04-11 08:00:00,42,25,19,9,20,26,13,25
2015-04-11 09:00:00,52,35,20,19,25,25,19,24
2015-04-11 10:00:00,63,48,37,24,22,31,23,40
2015-04-11 11:00:00,71,54,56,30,45,33,37,39
2015-04-11 12:00:00,63,55,40,32,48,30,39,45
2015-04-11 13:00:00,75,50,34,28,38,39,40,61
2015-04-11 14:00:00,68,52,35,35,56,46,54,64
2015-04-11 15:00:00,70,47,51,53,70,68,61,69
2015-04-11 16:00:00,123,51,57,71,82,69,72,81
2015-04-11 17:00:00,108,91,68,67,108,87,113,98
2015-04-11 18:00:00,138,83,101,83,102,104,100,113
2015-04-11 19:00:00,172,125,109,82,130,93,106,120
2015-04-11 20:00:00,186,136,115,84,135,133,107,159
2015-04-11 21:00:00,202,114,91,102,156,138,75,157
2015-04-11 22:00:00,288,101,134,139,147,147,87,164
2015-04-11 23:00:00,327,140,161,191,143,165,109,167
2015-04-12 00:00:00,363,157,200,216,142,203,90,178
2015-04-12 01:00:00,400,101,122,208,139,270,71,125
2015-04-12 02:00:00,274,54,59,153,74,276,28,78
2015-04-12 03:00:00,141,47,32,78,48,166,10,47
2015-04-12 04:00:00,65,24,18,24,21,76,12,23
2015-04-12 05:00:00,38,13,6,16,11,18,8,15
2015-04-12 06:00:00,17,10,9,6,13,14,4,6
2015-04-12 07:00:00,32,8,7,8,10,14,11,7
2015-04-12 08:00:00,33,14,14,13,14,13,11,14
2015-04-12 09:00:00,50,19,20,11,22,24,19,26
2015-04-12 10:00:00,51,40,38,19,26,30,20,38
2015-04-12 11:00:00,64,49,40,27,35,31,36,32
2015-04-12 12:00:00,77,49,40,37,46,31,35,59
2015-04-12 13:00:00,78,51,42,32,52,47,47,47
2015-04-12 14:00:00,78,47,42,27,49,42,51,55
2015-04-12 15:00:00,72,40,37,32,54,50,56,75
2015-04-12 16:00:00,74,71,53,43,55,55,58,68
2015-04-12 17:00:00,92,46,48,51,48,44,59,81
2015-04-12 18:00:00,99,50,43,35,49,75,59,69
2015-04-12 19:00:00,98,47,49,50,53,57,52,70
2015-04-12 20:00:00,105,46,50,46,53,59,52,69
2015-04-12 21:00:00,89,43,45,50,38,58,45,37
2015-04-12 22:00:00,105,46,45,53,53,65,39,68
2015-04-12 23:00:00,93,30,25,42,28,45,26,51
2015-04-13 00:00:00,43,22,14,19,12,25,14,32
2015-04-13 01:00:00,30,5,7,6,9,9,6,14
2015-04-13 02:00:00,15,9,6,11,5,6,8,5
2015-04-13 03:00:00,11,5,4,11,5,2,1,8
2015-04-13 04:00:00,18,9,7,5,11,11,9,3
2015-04-13 05:00:00,32,28,24,9,10,18,10,16
2015-04-13 06:00:00,52,32,28,17,20,26,17,24
2015-04-13 07:00:00,78,56,41,23,33,30,36,38
2015-04-13 08:00:00,108,75,56,36,33,26,48,57
2015-04-13 09:00:00,92,71,42,24,35,50,41,61
2015-04-13 10:00:00,64,46,39,21,41,38,26,40
2015-04-13 11:00:00,43,32,35,12,32,27,29,55
2015-04-13 12:00:00,40,35,26,17,33,19,37,58
2015-04-13 13:00:00,32,30,28,26,33,33,38,56
2015-04-13 14:00:00,37,30,34,30,48,21,26,78
2015-04-13 15:00:00,41,26,55,28,45,20,55,73
2015-04-13 16:00:00,42,37,43,26,48,37,51,82
2015-04-13 17:00:00,48,47,49,28,62,37,56,124
2015-04-13 18:00:00,53,54,63,38,86,30,84,144
2015-04-13 19:00:00,60,44,58,36,74,29,65,125
2015-04-13 20:00:00,62,44,73,50,65,49,73,108
2015-04-13 21:00:00,63,41,55,50,64,63,41,119
2015-04-13 22:00:00,59,35,50,64,49,55,48,97
2015-04-13 23:00:00,58,29,22,39,31,48,44,51
2015-04-14 00:00:00,29,18,14,29,25,23,11,33
2015-04-14 01:00:00,26,13,8,8,10,12,18,22
2015-04-14 02:00:00,16,5,5,9,9,6,6,9
2015-04-14 03:00:00,7,3,3,6,1,6,6,7
2015-04-14 04:00:00,15,6,5,4,2,6,7,9
2015-04-14 05:00:00,24,9,14,6,7,7,7,11
2015-04-14 06:00:00,38,28,31,27,23,19,17,29
2015-04-14 07:00:00,72,57,51,31,23,28,37,36
2015-04-14 08:00:00,110,85,63,34,49,38,73,68
2015-04-14 09:00:00,112,87,56,25,43,54,55,58
2015-04-14 10:00:00,60,52,45,21,28,34,33,58
2015-04-14 11:00:00,41,35,40,18,44,23,42,74
2015-04-14 12:00:00,32,33,52,16,32,44,39,67
2015-04-14 13:00:00,40,41,41,24,37,22,33,73
2015-04-14 14:00:00,32,49,37,28,62,21,45,81
2015-04-14 15:00:00,57,56,38,29,52,35,46,92
2015-04-14 16:00:00,43,43,58,38,58,25,48,117
2015-04-14 17:00:00,54,48,64,38,76,29,75,155
2015-04-14 18:00:00,49,69,102,39,83,53,100,218
2015-04-14 19:00:00,67,64,90,47,105,50,97,185
2015-04-14 20:00:00,72,80,63,57,98,60,77,170
2015-04-14 21:00:00,111,66,91,65,91,56,60,166
2015-04-14 22:00:00,116,55,78,86,63,70,65,126
2015-04-14 23:00:00,85,34,41,58,37,44,37,97
2015-04-15 00:00:00,60,33,26,31,22,46,20,52
2015-04-15 01:00:00,37,15,12,17,18,24,13,30
2015-04-15 02:00:00,28,8,8,14,4,8,9,20
2015-04-15 03:00:00,12,2,5,5,3,10,11,5
2015-04-15 04:00:00,10,5,7,7,6,5,7,8
2015-04-15 05:00:00,39,14,9,5,9,12,13,15
2015-04-15 06:00:00,40,39,30,11,21,23,27,26
2015-04-15 07:00:00,86,58,40,19,28,39,41,46
2015-04-15 08:00:00,104,77,50,30,56,38,41,50
2015-04-15 09:00:00,106,81,45,33,37,64,52,57
2015-04-15 10:00:00,64,41,31,22,41,39,36,59
2015-04-15 11:00:00,38,40,39,35,32,17,37,77
2015-04-15 12:00:00,52,31,41,22,36,31,48,73
2015-04-15 13:00:00,31,39,34,14,44,28,54,79
2015-04-15 14:00:00,49,37,47,30,47,25,35,98
2015-04-15 15:00:00,61,55,62,34,49,27,55,128
2015-04-15 16:00:00,48,48,56,35,50,41,72,121
2015-04-15 17:00:00,50,52,64,42,61,43,70,167
2015-04-15 18:00:00,73,64,95,56,96,46,115,225
2015-04-15 19:00:00,90,73,87,67,94,67,104,202
2015-04-15 20:00:00,94,67,93,66,101,55,93,171
2015-04-15 21:00:00,80,57,65,50,74,62,56,136
2015-04-15 22:00:00,119,63,82,75,93,106,91,213
2015-04-15 23:00:00,114,55,58,71,53,99,62,122
2015-04-16 00:00:00,69,33,39,40,33,69,41,63
2015-04-16 01:00:00,59,19,10,24,16,27,18,32
2015-04-16 02:00:00,39,9,15,16,18,10,11,21
2015-04-16 03:00:00,13,8,7,8,9,17,7,6
2015-04-16 04:00:00,26,15,12,6,15,17,6,10
2015-04-16 05:00:00,35,16,17,8,11,16,14,20
2015-04-16 06:00:00,42,32,24,15,19,28,22,27
2015-04-16 07:00:00,82,54,33,24,23,31,50,50
2015-04-16 08:00:00,96,88,58,39,43,32,48,57
2015-04-16 09:00:00,115,83,64,35,49,66,69,58
2015-04-16 10:00:00,69,41,44,27,40,39,48,66
2015-04-16 11:00:00,51,27,35,22,41,28,37,89
2015-04-16 12:00:00,66,31,47,19,44,22,45,70
2015-04-16 13:00:00,38,55,28,29,48,29,56,85
2015-04-16 14:00:00,41,58,50,21,65,33,49,113
2015-04-16 15:00:00,47,52,73,33,51,36,71,104
2015-04-16 16:00:00,52,65,73,53,57,33,79,146
2015-04-16 17:00:00,58,85,94,49,83,35,98,230
2015-04-16 18:00:00,89,84,118,56,123,65,137,276
2015-04-16 19:00:00,98,108,119,81,134,88,147,256
2015-04-16 20:00:00,146,93,121,90,142,77,120,247
2015-04-16 21:00:00,158,100,117,106,145,107,102,251
2015-04-16 22:00:00,170,82,131,115,102,116,95,258
2015-04-16 23:00:00,158,83,96,122,113,111,65,178
2015-04-17 00:00:00,110,51,46,64,69,98,48,111
2015-04-17 01:00:00,60,31,25,26,27,54,30,55
2015-04-17 02:00:00,45,19,16,33,16,36,13,30
2015-04-17 03:00:00,39,8,5,15,7,27,10,9
2015-04-17 04:00:00,26,21,8,11,12,26,6,21
2015-04-17 05:00:00,30,24,16,12,12,15,15,14
2015-04-17 06:00:00,69,40,27,13,25,25,20,34
2015-04-17 07:00:00,80,57,33,36,19,34,35,49
2015-04-17 08:00:00,117,87,68,31,34,36,52,58
2015-04-17 09:00:00,156,112,59,33,51,61,46,77
2015-04-17 10:00:00,91,54,57,38,43,57,38,76
2015-04-17 11:00:00,73,55,56,26,38,36,51,83
2015-04-17 12:00:00,52,53,58,28,50,33,57,88
2015-04-17 13:00:00,58,36,48,26,51,30,46,99
2015-04-17 14:00:00,44,38,65,39,54,27,61,125
2015-04-17 15:00:00,47,60,55,42,65,56,71,110
2015-04-17 16:00:00,71,72,59,37,73,57,86,153
2015-04-17 17:00:00,84,72,89,42,78,37,80,182
2015-04-17 18:00:00,89,103,96,63,91,64,105,215
2015-04-17 19:00:00,129,117,114,73,128,68,114,217
2015-04-17 20:00:00,152,120,98,73,127,99,105,167
2015-04-17 21:00:00,172,106,77,85,104,115,84,166
2015-04-17 22:00:00,177,85,74,82,113,128,72,181
2015-04-17 23:00:00,265,108,103,157,124,172,122,186
2015-04-18 00:00:00,376,171,118,156,119,207,94,165
2015-04-18 01:00:00,315,100,79,162,89,246,65,95
2015-04-18 02:00:00,156,41,46,94,43,209,32,48
2015-04-18 03:00:00,125,27,23,45,19,92,21,41
2015-04-18 04:00:00,71,24,14,22,12,53,13,15
2015-04-18 05:00:00,23,16,13,11,16,26,11,17
2015-04-18 06:00:00,41,23,14,6,10,19,5,15
2015-04-18 07:00:00,35,20,18,13,12,19,13,18
2015-04-18 08:00:00,40,28,15,14,19,22,10,27
2015-04-18 09:00:00,54,44,38,25,18,21,24,27
2015-04-18 10:00:00,68,41,42,26,35,44,23,41
2015-04-18 11:00:00,78,60,44,24,40,32,45,59
2015-04-18 12:00:00,88,62,42,42,45,56,47,66
2015-04-18 13:00:00,123,93,53,34,52,53,38,76
2015-04-18 14:00:00,110,82,46,64,72,53,61,75
2015-04-18 15:00:00,118,85,65,56,67,81,84,100
2015-04-18 16:00:00,140,93,83,68,97,100,92,130
2015-04-18 17:00:00,173,104,97,81,77,84,121,145
2015-04-18 18:00:00,169,112,115,83,97,103,127,134
2015-04-18 19:00:00,207,111,99,72,87,98,113,147
2015-04-18 20:00:00,219,144,135,89,136,112,111,144
2015-04-18 21:00:00,238,135,131,102,117,148,72,143
2015-04-18 22:00:00,285,130,165,150,96,161,101,186
2015-04-18 23:00:00,366,168,164,178,115,164,98,219
2015-04-19 00:00:00,447,203,174,250,127,243,134,274
2015-04-19 01:00:00,468,100,160,247,144,320,87,173
2015-04-19 02:00:00,317,59,50,154,73,286,47,72
2015-04-19 03:00:00,132,31,17,54,53,168,22,45
2015-04-19 04:00:00,71,23,19,29,30,84,13,33
2015-04-19 05:00:00,29,14,11,10,17,23,3,11
2015-04-19 06:00:00,20,14,8,9,10,11,5,15
2015-04-19 07:00:00,30,18,17,5,11,15,11,11
2015-04-19 08:00:00,48,19,16,8,13,15,13,17
2015-04-19 09:00:00,58,29,22,9,29,23,19,25
2015-04-19 10:00:00,66,34,34,12,26,26,30,45
2015-04-19 11:00:00,70,51,42,20,33,37,26,41
2015-04-19 12:00:00,70,68,35,41,47,43,37,61
2015-04-19 13:00:00,100,61,48,34,53,54,50,65
2015-04-19 14:00:00,92,57,65,50,61,60,55,80
2015-04-19 15:00:00,87,63,67,49,74,52,72,85
2015-04-19 16:00:00,125,67,74,47,68,53,70,109
2015-04-19 17:00:00,121,64,89,59,91,47,78,130
